"GEO_ID","NAME","B19301_001E","B19301_001M",
"Geography","Geographic Area Name","Estimate!!Per capita income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Per capita income in the past 12 months (in 2022 inflation-adjusted dollars)",
"1400000US37071033204","Census Tract 332.04; Gaston County; North Carolina","18440","3173",
"1400000US37071033303","Census Tract 333.03; Gaston County; North Carolina","50300","12408",
"1400000US37071033306","Census Tract 333.06; Gaston County; North Carolina","41097","8656",
"1400000US37071033308","Census Tract 333.08; Gaston County; North Carolina","43601","14137",
"1400000US37071033309","Census Tract 333.09; Gaston County; North Carolina","39557","7129",
"1400000US37071033310","Census Tract 333.10; Gaston County; North Carolina","28820","5679",
"1400000US37071033311","Census Tract 333.11; Gaston County; North Carolina","31065","5160",
"1400000US37071033312","Census Tract 333.12; Gaston County; North Carolina","40477","5399",
"1400000US37071033313","Census Tract 333.13; Gaston County; North Carolina","49689","7976",
"1400000US37071033400","Census Tract 334; Gaston County; North Carolina","22218","3427",
"1400000US37071033501","Census Tract 335.01; Gaston County; North Carolina","26643","4051",
"1400000US37071033502","Census Tract 335.02; Gaston County; North Carolina","34206","3960",
"1400000US37073970100","Census Tract 9701; Gates County; North Carolina","29679","4097",
"1400000US37073970200","Census Tract 9702; Gates County; North Carolina","25265","3462",
"1400000US37073970300","Census Tract 9703; Gates County; North Carolina","29527","4679",
"1400000US37075920100","Census Tract 9201; Graham County; North Carolina","29058","4036",
"1400000US37075920200","Census Tract 9202; Graham County; North Carolina","21385","3185",
"1400000US37075920300","Census Tract 9203; Graham County; North Carolina","27097","4916",
"1400000US37077970101","Census Tract 9701.01; Granville County; North Carolina","33653","6040",
"1400000US37077970102","Census Tract 9701.02; Granville County; North Carolina","31952","7829",
"1400000US37077970200","Census Tract 9702; Granville County; North Carolina","27245","3715",
"1400000US37077970300","Census Tract 9703; Granville County; North Carolina","29645","4456",
"1400000US37077970400","Census Tract 9704; Granville County; North Carolina","29204","4982",
"1400000US37077970500","Census Tract 9705; Granville County; North Carolina","27216","3272",
"1400000US37077970601","Census Tract 9706.01; Granville County; North Carolina","37433","4218",
"1400000US37077970604","Census Tract 9706.04; Granville County; North Carolina","36837","8482",
"1400000US37077970605","Census Tract 9706.05; Granville County; North Carolina","48146","7100",
"1400000US37077970606","Census Tract 9706.06; Granville County; North Carolina","34985","5567",
"1400000US37077970607","Census Tract 9706.07; Granville County; North Carolina","34663","5158",
"1400000US37077970701","Census Tract 9707.01; Granville County; North Carolina","33878","4369",
"1400000US37077970702","Census Tract 9707.02; Granville County; North Carolina","21885","3894",
"1400000US37077970703","Census Tract 9707.03; Granville County; North Carolina","15279","3571",
"1400000US37077970704","Census Tract 9707.04; Granville County; North Carolina","3804","3598",
"1400000US37079950101","Census Tract 9501.01; Greene County; North Carolina","25616","3426",
"1400000US37079950102","Census Tract 9501.02; Greene County; North Carolina","15185","2162",
"1400000US37079950200","Census Tract 9502; Greene County; North Carolina","20537","2378",
"1400000US37079950301","Census Tract 9503.01; Greene County; North Carolina","27334","2569",
"1400000US37079950302","Census Tract 9503.02; Greene County; North Carolina","22567","2802",
"1400000US37081010100","Census Tract 101; Guilford County; North Carolina","20262","3365",
"1400000US37081010200","Census Tract 102; Guilford County; North Carolina","32241","6813",
"1400000US37081010300","Census Tract 103; Guilford County; North Carolina","18604","3557",
"1400000US37081010401","Census Tract 104.01; Guilford County; North Carolina","79392","16269",
"1400000US37081010403","Census Tract 104.03; Guilford County; North Carolina","42058","5817",
"1400000US37081010404","Census Tract 104.04; Guilford County; North Carolina","98545","20316",
"1400000US37081010500","Census Tract 105; Guilford County; North Carolina","48824","7511",
"1400000US37081010601","Census Tract 106.01; Guilford County; North Carolina","42643","8829",
"1400000US37081010602","Census Tract 106.02; Guilford County; North Carolina","25864","4435",
"1400000US37081010701","Census Tract 107.01; Guilford County; North Carolina","42117","5501",
"1400000US37081010702","Census Tract 107.02; Guilford County; North Carolina","12902","2162",
"1400000US37081010800","Census Tract 108; Guilford County; North Carolina","45854","8900",
"1400000US37081010900","Census Tract 109; Guilford County; North Carolina","37652","6388",
"1400000US37081011000","Census Tract 110; Guilford County; North Carolina","8001","1908",
"1400000US37081011101","Census Tract 111.01; Guilford County; North Carolina","32623","19081",
"1400000US37081011102","Census Tract 111.02; Guilford County; North Carolina","21932","4008",
"1400000US37081011201","Census Tract 112.01; Guilford County; North Carolina","15514","4949",
"1400000US37081011202","Census Tract 112.02; Guilford County; North Carolina","15106","4690",
"1400000US37081011300","Census Tract 113; Guilford County; North Carolina","24141","4016",
"1400000US37081011400","Census Tract 114; Guilford County; North Carolina","16173","4620",
"1400000US37081011500","Census Tract 115; Guilford County; North Carolina","15901","2632",
"1400000US37081011601","Census Tract 116.01; Guilford County; North Carolina","18459","3242",
"1400000US37081011602","Census Tract 116.02; Guilford County; North Carolina","29707","9870",
"1400000US37081011904","Census Tract 119.04; Guilford County; North Carolina","25144","5015",
"1400000US37081011905","Census Tract 119.05; Guilford County; North Carolina","21548","4100",
"1400000US37081012503","Census Tract 125.03; Guilford County; North Carolina","54027","8369",
"1400000US37081012504","Census Tract 125.04; Guilford County; North Carolina","26952","5565",
"1400000US37081012505","Census Tract 125.05; Guilford County; North Carolina","70972","8857",
"1400000US37081012508","Census Tract 125.08; Guilford County; North Carolina","39216","5203",
"1400000US37081012509","Census Tract 125.09; Guilford County; North Carolina","54834","5353",
"1400000US37081012510","Census Tract 125.10; Guilford County; North Carolina","71801","12571",
"1400000US37081012511","Census Tract 125.11; Guilford County; North Carolina","67312","9516",
"1400000US37081012604","Census Tract 126.04; Guilford County; North Carolina","20103","2564",
"1400000US37081012607","Census Tract 126.07; Guilford County; North Carolina","28131","5981",
"1400000US37081012608","Census Tract 126.08; Guilford County; North Carolina","16344","3174",
"1400000US37081012610","Census Tract 126.10; Guilford County; North Carolina","24848","3024",
"1400000US37081012611","Census Tract 126.11; Guilford County; North Carolina","30633","7038",
"1400000US37081012612","Census Tract 126.12; Guilford County; North Carolina","27883","5836",
"1400000US37081012617","Census Tract 126.17; Guilford County; North Carolina","30857","7670",
"1400000US37081012618","Census Tract 126.18; Guilford County; North Carolina","22178","4086",
"1400000US37081012619","Census Tract 126.19; Guilford County; North Carolina","28228","3728",
"1400000US37081012620","Census Tract 126.20; Guilford County; North Carolina","22547","4995",
"1400000US37081012621","Census Tract 126.21; Guilford County; North Carolina","34526","16038",
"1400000US37081012703","Census Tract 127.03; Guilford County; North Carolina","50920","11748",
"1400000US37081012704","Census Tract 127.04; Guilford County; North Carolina","17462","2433",
"1400000US37081012705","Census Tract 127.05; Guilford County; North Carolina","18975","4000",
"1400000US37081012706","Census Tract 127.06; Guilford County; North Carolina","12537","3342",
"1400000US37081012707","Census Tract 127.07; Guilford County; North Carolina","16345","3618",
"1400000US37081012803","Census Tract 128.03; Guilford County; North Carolina","31808","4705",
"1400000US37081012804","Census Tract 128.04; Guilford County; North Carolina","25581","4657",
"1400000US37081012805","Census Tract 128.05; Guilford County; North Carolina","26456","4568",
"1400000US37081013601","Census Tract 136.01; Guilford County; North Carolina","8885","1471",
"1400000US37081013602","Census Tract 136.02; Guilford County; North Carolina","24584","4145",
"1400000US37081013700","Census Tract 137; Guilford County; North Carolina","47981","7253",
"1400000US37081013800","Census Tract 138; Guilford County; North Carolina","15247","2295",
"1400000US37081013900","Census Tract 139; Guilford County; North Carolina","14795","2410",
"1400000US37081014000","Census Tract 140; Guilford County; North Carolina","23674","6858",
"1400000US37081014200","Census Tract 142; Guilford County; North Carolina","19065","3571",
"1400000US37081014300","Census Tract 143; Guilford County; North Carolina","16194","3623",
"1400000US37081014406","Census Tract 144.06; Guilford County; North Carolina","28981","7290",
"1400000US37081014407","Census Tract 144.07; Guilford County; North Carolina","43258","5396",
"1400000US37081014408","Census Tract 144.08; Guilford County; North Carolina","20967","4785",
"1400000US37081014409","Census Tract 144.09; Guilford County; North Carolina","27148","4193",
"1400000US37081014410","Census Tract 144.10; Guilford County; North Carolina","29236","5205",
"1400000US37081014411","Census Tract 144.11; Guilford County; North Carolina","19919","2397",
"1400000US37081014412","Census Tract 144.12; Guilford County; North Carolina","32543","4264",
"1400000US37081014501","Census Tract 145.01; Guilford County; North Carolina","14145","2108",
"1400000US37081014502","Census Tract 145.02; Guilford County; North Carolina","21670","3423",
"1400000US37081014503","Census Tract 145.03; Guilford County; North Carolina","16800","2660",
"1400000US37081015100","Census Tract 151; Guilford County; North Carolina","28938","3301",
"1400000US37081015201","Census Tract 152.01; Guilford County; North Carolina","33376","4899",
"1400000US37081015202","Census Tract 152.02; Guilford County; North Carolina","36724","7122",
"1400000US37081015301","Census Tract 153.01; Guilford County; North Carolina","51290","9344",
"1400000US37081015302","Census Tract 153.02; Guilford County; North Carolina","25218","4375",
"1400000US37081015401","Census Tract 154.01; Guilford County; North Carolina","33621","4621",
"1400000US37081015402","Census Tract 154.02; Guilford County; North Carolina","28373","3382",
"1400000US37081015500","Census Tract 155; Guilford County; North Carolina","26638","3712",
"1400000US37081015601","Census Tract 156.01; Guilford County; North Carolina","68867","12269",
"1400000US37081015602","Census Tract 156.02; Guilford County; North Carolina","44356","5627",
"1400000US37081015703","Census Tract 157.03; Guilford County; North Carolina","44506","6188",
"1400000US37081015704","Census Tract 157.04; Guilford County; North Carolina","47529","7145",
"1400000US37081015705","Census Tract 157.05; Guilford County; North Carolina","31995","3360",
"1400000US37081015706","Census Tract 157.06; Guilford County; North Carolina","68669","17142",
"1400000US37081015707","Census Tract 157.07; Guilford County; North Carolina","51575","5930",
"1400000US37081015800","Census Tract 158; Guilford County; North Carolina","66847","8923",
"1400000US37081015901","Census Tract 159.01; Guilford County; North Carolina","46399","5841",
"1400000US37081015902","Census Tract 159.02; Guilford County; North Carolina","61888","5702",
"1400000US37081016003","Census Tract 160.03; Guilford County; North Carolina","49875","8015",
"1400000US37081016005","Census Tract 160.05; Guilford County; North Carolina","54197","7753",
"1400000US37081016006","Census Tract 160.06; Guilford County; North Carolina","39516","4430",
"1400000US37081016007","Census Tract 160.07; Guilford County; North Carolina","51872","15013",
"1400000US37081016008","Census Tract 160.08; Guilford County; North Carolina","43335","4618",
"1400000US37081016009","Census Tract 160.09; Guilford County; North Carolina","50106","7462",
